seq,time,bid_price,bid_size,ask_price,ask_size
96,2025-09-13 12:34:30,115715.99,9.20052,115716.0,2.88841
97,2025-09-13 12:34:31,115715.99,9.20052,115716.0,2.88676
98,2025-09-13 12:34:31,115715.99,9.20057,115716.0,2.88676
99,2025-09-13 12:34:31,115715.99,9.20052,115716.0,2.88676
100,2025-09-13 12:34:31,115715.99,9.20057,115716.0,2.88676
101,2025-09-13 12:34:31,115715.99,9.71892,115716.0,2.88676
102,2025-09-13 12:34:31,115715.99,9.71892,115716.0,2.88469
103,2025-09-13 12:34:31,115715.99,9.73689,115716.0,2.88469
104,2025-09-13 12:34:31,115715.99,9.73689,115716.0,2.88677
105,2025-09-13 12:34:31,115715.99,9.73675,115716.0,2.88677
106,2025-09-13 12:34:31,115715.99,9.7369,115716.0,2.88677
107,2025-09-13 12:34:31,115715.99,9.73503,115716.0,2.88677
108,2025-09-13 12:34:31,115715.99,9.73503,115716.0,2.88672
109,2025-09-13 12:34:31,115715.99,10.0806,115716.0,2.88672
110,2025-09-13 12:34:31,115715.99,10.08065,115716.0,2.88672
111,2025-09-13 12:34:31,115715.99,10.0806,115716.0,2.88672
112,2025-09-13 12:34:31,115715.99,10.0806,115716.0,2.88662
113,2025-09-13 12:34:32,115715.99,10.08065,115716.0,2.88662
114,2025-09-13 12:34:32,115715.99,10.0806,115716.0,2.88662
115,2025-09-13 12:34:32,115715.99,10.06263,115716.0,2.88662
116,2025-09-13 12:34:32,115715.99,10.06263,115716.0,2.8864
117,2025-09-13 12:34:32,115715.99,10.03185,115716.0,2.8864
118,2025-09-13 12:34:32,115715.99,10.00723,115716.0,2.8864
119,2025-09-13 12:34:32,115715.99,10.00723,115716.0,2.88632
120,2025-09-13 12:34:32,115715.99,10.03801,115716.0,2.88632
121,2025-09-13 12:34:32,115715.99,10.03801,115716.0,2.88627
122,2025-09-13 12:34:32,115715.99,9.69244,115716.0,2.88627
123,2025-09-13 12:34:32,115715.99,9.68898,115716.0,2.88627
124,2025-09-13 12:34:32,115715.99,9.68552,115716.0,2.88627
125,2025-09-13 12:34:32,115715.99,9.16717,115716.0,2.88627
126,2025-09-13 12:34:32,115715.99,9.16722,115716.0,2.88627
127,2025-09-13 12:34:32,115715.99,9.16717,115716.0,2.88627
128,2025-09-13 12:34:32,115715.99,9.16712,115716.0,2.88627
129,2025-09-13 12:34:32,115715.99,9.16717,115716.0,2.88627
130,2025-09-13 12:34:33,115715.99,9.16712,115716.0,2.88627
131,2025-09-13 12:34:33,115715.99,9.16717,115716.0,2.88627
132,2025-09-13 12:34:33,115715.99,9.16712,115716.0,2.88627
133,2025-09-13 12:34:33,115715.99,9.16693,115716.0,2.88627
134,2025-09-13 12:34:33,115715.99,9.16693,115716.0,2.74253
135,2025-09-13 12:34:33,115715.99,9.16693,115716.0,2.97438
136,2025-09-13 12:34:33,115715.99,9.16693,115716.0,2.97443
137,2025-09-13 12:34:33,115715.99,9.16681,115716.0,2.97443
138,2025-09-13 12:34:33,115715.99,9.16681,115716.0,2.97431
139,2025-09-13 12:34:33,115715.99,9.16676,115716.0,2.97431
140,2025-09-13 12:34:33,115715.99,9.18473,115716.0,2.97431
141,2025-09-13 12:34:33,115715.99,9.16676,115716.0,2.97431
142,2025-09-13 12:34:33,115715.99,9.16681,115716.0,2.97431
143,2025-09-13 12:34:34,115715.99,9.16681,115716.0,2.97372
144,2025-09-13 12:34:34,115715.99,9.16666,115716.0,2.97372
145,2025-09-13 12:34:34,115715.99,9.16666,115716.0,2.97367
146,2025-09-13 12:34:34,115715.99,9.16576,115716.0,2.97367
147,2025-09-13 12:34:34,115715.99,9.16593,115716.0,2.97367
148,2025-09-13 12:34:34,115715.99,9.16593,115716.0,2.97159
149,2025-09-13 12:34:34,115715.99,9.16593,115716.0,2.97368
150,2025-09-13 12:34:34,115715.99,9.16593,115716.0,2.97362
151,2025-09-13 12:34:34,115715.99,9.16574,115716.0,2.97362
152,2025-09-13 12:34:34,115715.99,9.16574,115716.0,2.97328
153,2025-09-13 12:34:35,115715.99,9.16569,115716.0,2.97328
154,2025-09-13 12:34:35,115715.99,9.16574,115716.0,2.97328
155,2025-09-13 12:34:35,115715.99,9.16574,115716.0,2.95321
156,2025-09-13 12:34:35,115715.99,9.16574,115716.0,2.95327
157,2025-09-13 12:34:35,115715.99,9.16574,115716.0,2.95118
158,2025-09-13 12:34:35,115715.99,9.16574,115716.0,2.9533
159,2025-09-13 12:34:36,115715.99,9.13496,115716.0,2.9533
160,2025-09-13 12:34:36,115715.99,9.13151,115716.0,2.9533
161,2025-09-13 12:34:36,115715.99,9.12806,115716.0,2.9533
162,2025-09-13 12:34:36,115715.99,9.15884,115716.0,2.9533
163,2025-09-13 12:34:36,115715.99,9.16229,115716.0,2.9533
164,2025-09-13 12:34:36,115715.99,9.16574,115716.0,2.9533
165,2025-09-13 12:34:36,115715.99,9.16509,115716.0,2.9533
166,2025-09-13 12:34:36,115715.99,9.36045,115716.0,2.9533
167,2025-09-13 12:34:36,115715.99,9.3604,115716.0,2.9533
168,2025-09-13 12:34:36,115715.99,9.35911,115716.0,2.9533
169,2025-09-13 12:34:37,115715.99,9.35881,115716.0,2.9533
170,2025-09-13 12:34:37,115715.99,9.35876,115716.0,2.9533
171,2025-09-13 12:34:37,115715.99,9.35886,115716.0,2.9533
172,2025-09-13 12:34:38,115715.99,9.35906,115716.0,2.9533
173,2025-09-13 12:34:38,115715.99,9.35906,115716.0,2.95324
174,2025-09-13 12:34:38,115715.99,9.35889,115716.0,2.95324
175,2025-09-13 12:34:38,115715.99,9.35907,115716.0,2.95324
176,2025-09-13 12:34:38,115715.99,9.35907,115716.0,2.95329
177,2025-09-13 12:34:38,115715.99,9.35907,115716.0,2.95117
178,2025-09-13 12:34:38,115715.99,9.35907,115716.0,2.9533
179,2025-09-13 12:34:39,115715.99,9.35907,115716.0,2.95253
180,2025-09-13 12:34:39,115715.99,9.35907,115716.0,2.95229
181,2025-09-13 12:34:39,115715.99,9.33045,115716.0,2.95229
182,2025-09-13 12:34:39,115715.99,9.33045,115716.0,2.92228
183,2025-09-13 12:34:39,115715.99,9.32796,115716.0,2.92228
184,2025-09-13 12:34:39,115715.99,9.32786,115716.0,2.92228
185,2025-09-13 12:34:39,115715.99,9.33041,115716.0,2.92228
186,2025-09-13 12:34:39,115715.99,9.33041,115716.0,3.30478
187,2025-09-13 12:34:39,115715.99,9.33041,115716.0,2.92228
188,2025-09-13 12:34:39,115715.99,9.29963,115716.0,2.92228
189,2025-09-13 12:34:39,115715.99,9.29618,115716.0,2.92228
190,2025-09-13 12:34:39,115715.99,9.29273,115716.0,2.92228
191,2025-09-13 12:34:39,115715.99,9.29618,115716.0,2.92228
192,2025-09-13 12:34:39,115715.99,9.29963,115716.0,2.92228
193,2025-09-13 12:34:39,115715.99,9.33041,115716.0,2.92228
194,2025-09-13 12:34:39,115715.99,9.29963,115716.0,2.92228
195,2025-09-13 12:34:39,115715.99,9.29618,115716.0,2.92228
196,2025-09-13 12:34:39,115715.99,9.29273,115716.0,2.92228
197,2025-09-13 12:34:39,115715.99,9.29273,115716.0,2.92233
198,2025-09-13 12:34:39,115715.99,9.29618,115716.0,2.92233
199,2025-09-13 12:34:39,115715.99,9.29963,115716.0,2.92233
200,2025-09-13 12:34:39,115715.99,9.33041,115716.0,2.92233
201,2025-09-13 12:34:39,115715.99,9.33041,115716.0,3.30483
202,2025-09-13 12:34:39,115715.99,9.32817,115716.0,3.30483
203,2025-09-13 12:34:39,115715.99,9.29739,115716.0,3.30483
204,2025-09-13 12:34:39,115715.99,9.29394,115716.0,3.30483
205,2025-09-13 12:34:39,115715.99,9.29049,115716.0,3.30483
206,2025-09-13 12:34:39,115715.99,9.29049,115716.0,3.30488
207,2025-09-13 12:34:40,115715.99,9.32127,115716.0,3.30488
208,2025-09-13 12:34:40,115715.99,9.32472,115716.0,3.30488
209,2025-09-13 12:34:40,115715.99,9.32817,115716.0,3.30488
210,2025-09-13 12:34:40,115715.99,9.32817,115716.0,3.30493
211,2025-09-13 12:34:40,115715.99,9.32817,115716.0,3.30488
212,2025-09-13 12:34:40,115715.99,9.32788,115716.0,3.30488
213,2025-09-13 12:34:40,115715.99,9.32788,115716.0,3.30482
214,2025-09-13 12:34:41,115715.99,9.32788,115716.0,3.30477
215,2025-09-13 12:34:41,115715.99,9.32788,115716.0,3.30482
216,2025-09-13 12:34:41,115715.99,9.32788,115716.0,3.30487
217,2025-09-13 12:34:41,115715.99,9.32788,115716.0,3.49992
218,2025-09-13 12:34:41,115715.99,9.3277,115716.0,3.49992
219,2025-09-13 12:34:41,115715.99,9.328,115716.0,3.49992
220,2025-09-13 12:34:41,115715.99,9.13264,115716.0,3.49992
221,2025-09-13 12:34:41,115715.99,9.13264,115716.0,3.54992
222,2025-09-13 12:34:41,115715.99,9.13259,115716.0,3.54992
223,2025-09-13 12:34:41,115715.99,9.13264,115716.0,3.54992
224,2025-09-13 12:34:41,115715.99,9.13269,115716.0,3.54992
225,2025-09-13 12:34:42,115715.99,9.13269,115716.0,3.54998
226,2025-09-13 12:34:42,115715.99,9.13269,115716.0,3.53435
227,2025-09-13 12:34:42,115715.99,9.13239,115716.0,3.53435
228,2025-09-13 12:34:42,115715.99,9.13271,115716.0,3.53435
229,2025-09-13 12:34:42,115715.99,9.13271,115716.0,3.5343
230,2025-09-13 12:34:42,115715.99,9.13271,115716.0,3.53378
231,2025-09-13 12:34:42,115715.99,9.13271,115716.0,3.53205
232,2025-09-13 12:34:43,115715.99,9.13271,115716.0,3.532
233,2025-09-13 12:34:43,115715.99,9.13271,115716.0,3.38826
234,2025-09-13 12:34:43,115715.99,9.13271,115716.0,3.33826
235,2025-09-13 12:34:43,115715.99,9.12381,115716.0,3.33826
236,2025-09-13 12:34:43,115715.99,9.14178,115716.0,3.33826
237,2025-09-13 12:34:43,115715.99,9.14178,115716.0,3.33664
238,2025-09-13 12:34:44,115715.99,9.111,115716.0,3.33664
239,2025-09-13 12:34:44,115715.99,9.10755,115716.0,3.33664
240,2025-09-13 12:34:44,115715.99,9.1041,115716.0,3.33664
241,2025-09-13 12:34:44,115715.99,9.1041,115716.0,3.33669
242,2025-09-13 12:34:44,115715.99,9.10755,115716.0,3.33669
243,2025-09-13 12:34:44,115715.99,9.111,115716.0,3.33669
244,2025-09-13 12:34:44,115715.99,9.14178,115716.0,3.33669
245,2025-09-13 12:34:44,115715.99,9.13833,115716.0,3.33669
246,2025-09-13 12:34:44,115715.99,9.13488,115716.0,3.33669
247,2025-09-13 12:34:44,115715.99,9.1041,115716.0,3.33669
248,2025-09-13 12:34:44,115715.99,9.1041,115716.0,3.33303
249,2025-09-13 12:34:44,115715.99,9.10755,115716.0,3.33303
250,2025-09-13 12:34:44,115715.99,9.13833,115716.0,3.33303
251,2025-09-13 12:34:44,115715.99,9.14178,115716.0,3.33303
252,2025-09-13 12:34:44,115715.99,9.12381,115716.0,3.33303
253,2025-09-13 12:34:44,115715.99,9.12381,115716.0,3.33272
254,2025-09-13 12:34:45,115715.99,9.12381,115716.0,3.33267
255,2025-09-13 12:34:45,115715.99,9.12386,115716.0,3.33267
256,2025-09-13 12:34:45,115715.99,9.15266,115716.0,3.33267
257,2025-09-13 12:34:45,115715.99,9.15266,115716.0,3.33262
258,2025-09-13 12:34:45,115715.99,9.15256,115716.0,3.33262
259,2025-09-13 12:34:45,115715.99,9.15269,115716.0,3.33262
260,2025-09-13 12:34:45,115715.99,9.15139,115716.0,3.33262
261,2025-09-13 12:34:45,115715.99,9.15139,115716.0,3.12302
262,2025-09-13 12:34:45,115715.99,9.15139,115716.0,2.74052
263,2025-09-13 12:34:45,115715.99,9.15139,115716.0,2.54547
264,2025-09-13 12:34:45,115715.99,9.15139,115716.0,2.48428
265,2025-09-13 12:34:45,115715.99,9.15144,115716.0,2.48428
266,2025-09-13 12:34:45,115715.99,9.15139,115716.0,2.48428
267,2025-09-13 12:34:46,115715.99,9.15139,115716.0,2.54544
268,2025-09-13 12:34:46,115715.99,9.15139,115716.0,2.92794
269,2025-09-13 12:34:46,115715.99,9.15144,115716.0,2.92794
270,2025-09-13 12:34:46,115715.99,9.15139,115716.0,2.92794
271,2025-09-13 12:34:46,115715.99,9.15139,115716.0,2.92737
272,2025-09-13 12:34:47,115715.99,9.15139,115716.0,2.92749
273,2025-09-13 12:34:47,115715.99,9.15077,115716.0,2.92749
274,2025-09-13 12:34:47,115715.99,9.15077,115716.0,2.92743
275,2025-09-13 12:34:47,115715.99,9.15077,115716.0,2.90222
276,2025-09-13 12:34:47,115715.99,9.16874,115716.0,2.90222
277,2025-09-13 12:34:47,115715.99,9.16698,115716.0,2.90222
278,2025-09-13 12:34:47,115715.99,9.16698,115716.0,2.90217
279,2025-09-13 12:34:47,115715.99,9.16443,115716.0,2.90217
280,2025-09-13 12:34:47,115715.99,9.16699,115716.0,2.90217
281,2025-09-13 12:34:47,115715.99,9.16699,115716.0,2.90222
282,2025-09-13 12:34:48,115715.99,9.16699,115716.0,2.9457
283,2025-09-13 12:34:48,115715.99,9.16223,115716.0,2.9457
284,2025-09-13 12:34:48,115715.99,9.1605,115716.0,2.9457
285,2025-09-13 12:34:48,115715.99,9.1605,115716.0,2.94543
286,2025-09-13 12:34:48,115715.99,9.16036,115716.0,2.94543
